332 nodes, 2126 edges.
0	1
1	3
0	3
2	4
5	6
3	7
2	7
1	7
4	7
5	7
0	7
6	7
8	9
9	10
8	10
9	11
8	11
7	12
5	12
6	12
11	12
9	12
8	12
10	12
12	13
12	14
7	15
12	16
12	17
12	18
16	18
12	19
16	19
18	19
12	20
15	21
7	22
7	23
22	23
7	25
21	25
3	25
24	25
7	26
7	27
25	28
7	29
25	30
28	30
30	31
25	32
28	32
31	32
7	33
29	33
7	34
27	34
7	35
34	35
7	36
7	37
35	37
36	37
39	44
44	45
39	45
7	46
44	46
25	46
3	46
32	46
38	46
41	46
28	46
46	47
47	48
46	48
44	49
45	49
39	49
40	52
44	53
46	53
44	54
45	54
39	54
49	54
46	55
48	55
44	57
46	57
55	57
53	57
46	58
44	58
53	58
55	58
57	58
46	59
58	59
55	59
57	59
53	59
48	59
44	60
49	60
39	60
54	60
44	61
49	61
45	61
39	61
54	61
60	61
61	62
44	62
49	62
45	62
54	62
60	62
59	63
58	63
46	64
58	64
55	64
53	64
7	64
44	64
38	64
57	64
47	64
59	64
63	64
64	65
46	66
64	66
42	66
7	66
44	66
61	66
50	66
49	66
52	66
62	66
51	66
45	66
43	66
40	66
56	68
56	69
66	70
56	70
68	70
70	72
68	72
46	73
64	73
46	74
64	74
73	74
66	75
70	76
72	76
66	77
77	78
66	78
67	79
66	81
75	81
50	81
52	81
46	82
64	82
44	82
58	82
57	82
53	82
82	84
80	84
46	85
82	85
74	86
64	86
65	86
66	89
72	89
70	89
90	91
66	93
46	93
89	93
76	93
72	93
66	94
91	94
90	94
67	95
71	95
82	96
84	96
75	97
66	98
93	98
92	99
94	100
79	100
82	103
96	103
81	105
101	106
74	107
64	107
66	108
46	108
93	108
94	108
91	108
90	108
79	108
67	108
66	110
70	110
99	110
108	111
66	111
46	111
64	111
93	111
91	111
90	111
98	111
89	111
70	111
99	111
83	111
69	111
94	111
7	111
100	111
110	111
102	114
74	115
64	115
107	115
73	115
65	115
46	117
64	117
91	117
67	117
90	117
79	117
75	117
77	117
69	117
113	117
76	117
108	117
111	117
66	117
93	117
94	117
7	117
100	117
44	117
98	117
82	117
89	117
71	117
95	117
70	117
99	117
110	117
81	117
83	117
50	117
72	117
92	117
80	117
68	117
105	117
78	117
101	117
87	117
56	117
106	117
117	118
108	118
111	118
66	118
94	118
91	118
90	118
117	119
66	119
105	119
101	119
111	122
66	122
46	122
104	122
117	124
111	124
67	124
117	125
111	125
117	126
117	127
66	127
117	128
100	128
119	129
117	129
81	129
108	130
117	130
111	130
66	130
46	130
122	130
93	130
124	130
118	130
94	130
66	132
117	132
127	132
117	133
111	135
117	135
66	135
133	135
111	136
117	136
125	136
126	136
99	136
123	137
117	138
136	138
134	138
132	139
117	139
81	139
105	139
127	141
38	141
46	141
64	141
44	141
75	141
120	141
117	142
91	142
117	143
108	143
111	143
66	143
46	143
85	143
103	143
64	143
7	143
132	143
44	143
82	143
61	143
81	143
75	143
58	143
80	143
49	143
52	143
62	143
84	143
45	143
141	143
97	143
39	143
54	143
117	144
129	144
117	145
66	145
122	145
118	145
93	145
91	145
90	145
79	145
108	145
111	145
130	145
94	145
100	145
71	145
108	146
117	146
145	146
66	146
46	146
122	146
93	146
91	146
90	146
124	146
98	146
79	146
142	146
95	146
111	146
130	146
118	146
94	146
67	146
71	146
117	147
129	147
144	147
117	148
111	148
117	149
145	149
66	149
46	149
143	149
91	149
90	149
108	149
146	149
111	149
130	149
118	149
94	149
74	150
64	150
65	150
115	150
117	151
149	151
145	151
108	151
146	151
111	151
66	151
46	151
91	151
90	151
124	151
79	151
125	151
126	151
128	151
130	151
122	151
118	151
93	151
94	151
100	151
132	151
127	151
98	151
142	151
89	151
148	151
71	151
95	151
135	151
136	151
99	151
110	151
131	151
112	151
116	151
92	151
109	151
114	151
102	151
146	152
130	152
117	152
66	152
117	153
117	154
151	155
111	156
117	156
151	156
140	156
148	156
117	157
151	157
147	157
108	158
117	158
149	158
145	158
146	158
111	158
66	158
151	158
122	158
93	158
129	159
108	160
117	160
145	160
146	160
111	160
66	160
151	160
98	160
125	160
136	160
99	160
92	160
158	160
138	160
110	160
157	160
117	161
149	161
108	161
111	161
66	161
146	161
151	161
143	161
91	161
90	161
124	161
79	161
130	161
118	161
93	161
160	161
158	161
94	161
100	161
142	161
71	161
95	161
138	161
109	161
117	162
122	162
121	162
153	163
117	163
117	165
149	165
145	165
146	165
111	165
66	165
151	165
161	165
46	165
143	165
122	165
64	165
93	165
132	165
44	165
127	165
89	165
129	165
74	165
139	165
81	165
147	165
50	165
80	165
49	165
105	165
40	165
141	165
152	165
108	165
130	165
158	165
82	165
119	165
61	165
52	165
62	165
165	166
108	166
146	166
111	166
130	166
117	166
149	166
145	166
66	166
151	166
161	166
122	166
160	166
158	166
98	166
104	166
138	166
165	167
145	167
117	167
143	167
117	168
165	168
64	168
46	168
143	168
142	169
108	169
111	169
151	169
130	169
124	169
157	170
153	170
154	170
165	171
145	171
146	171
111	171
130	171
117	171
66	171
151	171
161	171
46	171
143	171
122	171
93	171
132	171
141	171
166	171
117	172
165	172
108	173
117	173
149	173
165	173
145	173
146	173
111	173
66	173
151	173
161	173
130	173
171	173
166	173
160	173
158	173
91	173
90	173
124	173
142	173
88	173
118	173
94	173
100	173
131	173
112	173
165	174
108	175
173	175
117	175
149	175
165	175
145	175
146	175
111	175
66	175
151	175
161	175
46	175
143	175
171	175
64	175
166	175
93	175
91	175
90	175
98	175
79	175
125	175
136	175
130	175
118	175
158	175
94	175
100	175
165	176
108	176
146	176
111	176
117	176
149	176
145	176
66	176
151	176
161	176
46	176
143	176
173	176
90	176
124	176
156	176
79	176
95	176
140	176
130	176
118	176
94	176
71	176
138	176
108	178
117	178
149	178
145	178
146	178
111	178
66	178
151	178
161	178
122	178
171	178
166	178
93	178
91	178
90	178
124	178
176	178
175	178
130	178
118	178
160	178
158	178
94	178
100	178
117	180
165	180
143	180
117	181
149	181
165	181
145	181
108	181
146	181
111	181
91	181
105	181
159	181
66	181
151	181
161	181
46	181
178	181
143	181
173	181
176	181
175	181
130	181
122	181
171	181
166	181
118	181
93	181
160	181
158	181
132	181
127	181
180	181
89	181
119	181
125	181
104	181
129	181
139	181
81	181
147	181
157	181
162	181
153	181
101	181
163	181
179	181
144	181
117	182
165	182
66	182
151	182
46	182
143	182
64	182
168	182
137	182
165	183
117	185
151	185
151	186
180	187
117	188
145	188
111	188
66	188
151	188
178	188
175	188
130	188
166	188
160	188
181	188
176	189
160	190
117	190
181	190
151	190
166	190
175	191
117	191
181	191
151	191
188	191
185	191
181	194
181	195
165	196
66	196
117	196
46	196
143	196
64	196
182	196
168	196
165	197
117	197
181	197
151	197
171	197
141	197
117	200
181	200
143	200
196	200
182	200
177	200
184	200
149	200
165	200
108	200
146	200
111	200
66	200
151	200
161	200
46	200
173	200
176	200
175	200
130	200
171	200
64	200
166	200
93	200
7	200
168	200
44	200
82	200
74	200
107	200
73	200
137	200
150	200
192	200
198	200
164	200
123	200
117	201
149	201
145	201
108	201
146	201
111	201
151	201
161	201
173	201
176	201
175	201
189	201
117	202
200	202
165	202
108	202
111	202
66	202
46	202
181	202
143	202
182	202
64	202
168	202
152	202
117	203
173	203
176	203
201	203
191	203
200	204
165	205
197	205
181	205
181	206
194	206
181	208
205	208
151	209
181	210
117	211
149	211
145	211
108	211
146	211
111	211
173	211
176	211
175	211
181	211
151	211
161	211
130	211
201	211
165	212
200	212
143	212
196	212
182	212
168	212
198	212
204	212
199	212
200	213
151	214
117	215
165	215
181	215
143	215
171	215
141	215
197	215
117	216
200	216
165	216
145	216
108	216
146	216
111	216
181	216
66	216
151	216
161	216
178	216
173	216
175	216
130	216
122	216
171	216
166	216
93	216
158	216
211	216
188	216
201	216
191	216
125	216
118	216
146	217
178	217
173	217
175	217
216	217
117	217
145	217
151	217
161	217
176	217
203	217
149	218
165	218
108	218
146	218
111	218
117	218
200	218
181	218
66	218
151	218
161	218
46	218
143	218
122	218
171	218
202	218
64	218
196	218
93	218
182	218
168	218
132	218
173	218
175	218
130	218
216	218
166	218
158	218
180	218
197	218
181	219
117	220
149	220
145	220
108	220
146	220
111	220
151	220
161	220
178	220
173	220
181	220
91	220
90	220
201	220
128	220
175	220
130	220
216	220
118	220
94	220
211	220
124	220
100	220
217	220
156	220
142	220
148	220
193	220
117	221
181	221
151	221
175	221
216	221
191	221
200	223
182	223
165	224
171	224
117	224
181	224
143	224
215	224
141	224
181	225
219	225
200	227
117	228
141	228
108	229
117	229
200	229
149	229
165	229
145	229
146	229
111	229
181	229
66	229
218	229
151	229
161	229
46	229
178	229
176	229
220	229
175	229
171	229
166	229
93	229
160	229
158	229
211	229
91	229
90	229
124	229
188	229
201	229
217	229
156	229
221	229
142	229
203	229
185	229
214	229
226	229
173	229
130	229
216	229
118	229
94	229
100	229
148	229
138	229
222	229
131	229
189	229
165	231
145	231
108	231
146	231
111	231
218	231
229	231
178	231
175	231
117	231
200	231
181	231
66	231
151	231
161	231
46	231
93	231
224	231
215	231
188	231
132	231
221	231
216	231
171	231
166	231
197	231
117	232
200	232
165	232
181	232
66	232
218	232
151	232
143	232
175	232
228	232
141	232
229	233
229	234
217	234
200	235
227	235
229	236
145	236
161	236
220	236
229	237
229	238
175	238
216	238
181	238
231	238
215	238
205	238
229	239
216	239
117	239
176	239
231	239
165	241
200	241
223	241
229	242
161	242
220	242
200	244
165	244
218	244
46	244
143	244
202	244
64	244
196	244
182	244
212	244
241	244
165	245
66	245
218	245
196	245
117	245
200	245
181	245
46	245
143	245
202	245
64	245
182	245
168	245
244	245
212	245
117	247
200	247
181	247
66	247
151	247
161	247
46	247
143	247
231	247
171	247
202	247
64	247
196	247
93	247
182	247
244	247
168	247
241	247
213	247
243	247
167	247
149	247
165	247
108	247
146	247
111	247
218	247
229	247
173	247
176	247
175	247
130	247
216	247
166	247
232	247
160	247
158	247
7	247
82	247
212	247
172	247
152	247
117	248
146	248
161	248
229	248
220	248
217	248
117	249
247	249
165	249
218	249
196	249
245	249
200	249
181	249
143	249
202	249
165	250
202	250
200	250
196	250
241	250
229	251
151	251
161	251
220	251
117	252
247	252
200	252
165	252
111	252
66	252
218	252
46	252
143	252
202	252
64	252
196	252
245	252
181	252
244	252
182	252
212	252
232	253
228	253
117	254
247	254
200	254
149	254
165	254
145	254
108	254
146	254
111	254
181	254
66	254
218	254
151	254
161	254
46	254
229	254
178	254
143	254
173	254
176	254
220	254
175	254
231	254
130	254
122	254
216	254
171	254
64	254
