706 nodes, 1392 edges.
0	25
0	170
0	367
0	673
1	542
1	634
1	654
2	45
2	59
2	82
2	132
2	151
2	264
2	284
2	294
2	302
2	307
2	331
2	451
2	574
2	610
2	634
2	636
3	17
3	162
3	568
4	69
4	212
4	277
4	301
4	468
4	511
4	547
4	597
4	650
4	691
4	701
5	45
5	163
5	634
6	115
6	131
6	298
6	322
6	407
6	585
7	596
8	19
8	104
8	214
8	315
8	322
8	340
8	351
8	366
8	446
8	464
8	532
8	572
8	653
8	674
9	20
9	39
10	497
11	88
12	273
12	432
12	568
12	624
12	638
12	643
13	556
13	568
14	636
15	98
15	169
15	249
15	256
15	279
15	366
15	446
15	475
15	487
15	549
15	653
15	663
15	678
15	699
16	350
16	439
16	444
16	588
17	33
17	135
17	475
17	682
17	704
18	178
18	312
18	350
18	358
18	407
18	437
18	491
18	568
18	636
18	676
18	691
20	26
20	28
20	132
20	181
20	202
20	333
20	515
20	594
20	627
21	676
22	441
22	634
23	24
23	320
24	322
24	346
25	487
26	676
27	432
29	123
29	159
29	175
29	358
29	394
29	701
30	273
30	638
30	705
31	33
31	452
31	634
32	51
32	79
32	523
32	634
33	69
33	129
33	159
33	394
33	407
34	36
34	40
34	359
35	37
35	61
38	89
38	132
38	139
38	179
38	261
38	358
38	487
38	527
38	606
38	634
38	653
38	670
38	678
38	699
39	40
39	76
39	99
39	212
39	213
39	282
39	314
39	434
39	516
39	673
40	108
40	120
40	326
41	590
42	185
42	439
43	456
44	701
45	102
45	213
45	220
45	367
45	403
45	444
45	449
45	455
45	476
45	500
45	540
45	650
45	662
45	692
45	693
46	163
46	438
46	487
47	115
47	184
47	650
48	64
48	66
48	132
48	143
48	159
48	266
48	285
48	328
48	329
48	335
48	346
48	384
48	386
48	396
48	418
48	426
48	479
48	524
48	623
48	636
48	658
49	54
50	668
51	71
52	634
53	629
53	694
54	68
54	69
54	217
54	229
54	394
54	435
55	444
56	159
57	475
58	151
58	350
58	524
59	70
59	159
59	162
59	331
59	394
59	407
59	438
59	439
59	440
59	456
59	643
59	676
59	685
59	701
60	114
61	625
62	625
62	701
63	563
64	87
64	432
65	178
65	634
66	148
66	161
66	313
66	394
66	662
66	701
67	110
67	375
67	461
68	76
68	112
68	114
68	144
68	147
68	154
68	188
68	288
68	352
68	360
68	370
68	454
68	508
68	537
68	543
68	559
68	628
68	645
68	681
68	700
69	93
69	112
69	114
69	140
69	205
69	217
69	271
69	281
69	282
69	288
69	290
69	292
69	397
69	419
69	422
69	457
69	504
69	518
69	602
69	628
69	633
69	700
70	135
70	159
70	178
70	222
70	226
70	410
70	574
70	701
71	92
71	157
71	249
71	256
71	319
71	358
71	471
71	493
71	505
71	565
71	602
72	216
72	473
72	485
72	540
72	618
72	634
73	330
73	373
74	159
74	625
75	217
77	477
78	472
80	239
80	675
81	115
81	315
82	280
83	634
83	680
83	699
84	162
84	407
85	477
85	519
85	624
86	178
87	109
87	169
87	281
87	301
87	326
87	368
87	634
88	107
88	118
88	326
88	401
88	638
88	682
90	159
90	439
91	178
91	271
91	621
91	672
91	673
93	318
93	330
93	350
93	394
93	432
94	132
94	171
94	216
94	412
94	540
94	591
94	592
95	638
96	568
97	394
98	115
100	249
101	477
103	116
103	178
103	426
103	427
103	437
103	491
103	540
103	620
103	634
105	643
106	159
107	163
107	358
107	432
107	487
107	502
107	568
107	579
108	277
108	662
110	140
110	151
110	236
110	282
110	343
110	448
110	478
110	524
110	530
110	617
110	657
111	634
112	444
113	154
114	300
114	593
114	634
115	199
115	249
115	256
115	282
115	365
115	428
115	446
115	475
115	522
115	524
115	621
115	634
115	671
115	678
115	696
117	162
117	407
117	568
118	326
119	384
120	668
121	135
121	252
121	264
121	277
121	291
121	301
121	347
121	410
121	465
121	511
121	574
121	610
121	673
121	682
121	684
121	696
122	170
122	594
123	228
123	277
123	360
123	367
123	487
123	558
123	598
123	602
123	673
123	682
124	540
125	162
126	435
126	540
127	624
128	298
128	353
129	246
129	440
129	584
130	407
130	491
131	570
131	673
132	154
132	217
132	330
132	359
132	432
132	497
132	551
132	582
132	585
133	141
134	568
135	159
135	225
135	330
135	407
135	638
135	676
136	590
137	207
138	178
138	358
138	444
140	143
140	175
140	282
140	331
140	371
140	410
140	428
140	474
140	519
140	612
140	643
140	695
141	634
141	694
141	699
142	540
143	178
143	188
143	594
143	634
145	162
145	225
146	256
146	463
147	215
148	197
148	439
148	491
148	492
149	159
150	288
150	415
150	610
151	298
151	405
151	568
151	624
151	643
152	491
153	202
153	407
153	456
154	161
154	188
154	216
154	476
154	595
154	625
154	634
155	563
156	403
158	550
159	172
159	192
159	223
159	224
159	254
159	271
159	277
159	288
159	290
159	303
159	307
159	314
159	324
159	332
159	352
159	357
159	358
159	360
159	364
159	369
159	370
159	395
159	400
159	421
159	426
159	431
159	457
159	468
159	473
159	514
159	556
159	559
159	571
159	574
159	598
159	602
159	647
159	655
159	667
159	694
160	161
162	229
162	255
162	262
162	283
162	290
162	326
162	339
162	428
162	443
162	496
162	499
162	523
162	544
162	559
162	603
162	619
162	682
163	320
163	337
163	382
163	388
163	498
163	516
163	540
163	574
163	615
164	662
165	176
165	241
165	489
165	556
166	625
166	636
166	673
166	675
166	691
167	384
168	193
168	442
168	639
169	394
169	568
170	556
170	701
172	701
173	195
173	211
173	417
173	583
173	613
173	635
174	394
175	249
175	250
175	281
175	282
175	349
175	422
175	540
177	394
177	643
178	188
178	228
178	398
178	634
179	358
180	327
180	340
180	470
180	701
181	691
182	256
183	248
183	321
183	569
183	630
184	185
185	485
185	650
186	439
187	636
188	288
188	478
188	645
189	519
190	407
190	435
191	385
191	513
191	555
191	666
191	691
192	568
193	701
194	407
194	563
196	444
196	494
196	540
197	220
197	465
197	599
197	656
197	663
198	590
200	215
200	225
201	394
202	401
203	631
204	225
204	407
205	417
205	650
206	415
206	444
207	326
207	610
207	634
208	256
208	326
209	304
210	372
211	480
211	676
212	400
212	410
212	465
212	682
216	491
216	585
217	326
217	394
217	540
217	577
217	634
217	687
218	340
219	410
220	675
221	394
221	441
221	668
221	701
224	394
225	233
225	296
225	339
225	342
225	360
225	447
225	458
225	467
225	571
225	633
225	648
225	682
226	634
227	407
227	676
229	384
229	405
229	701
230	662
230	668
231	444
232	350
234	382
234	543
235	256
237	435
237	676
238	353
239	634
239	673
240	477
242	394
243	248
244	550
245	634
245	693
245	702
247	381
247	442
247	585
247	638
248	257
248	634
248	636
248	654
249	331
249	340
250	331
250	432
250	434
250	444
250	529
250	585
250	625
251	432
252	444
253	394
254	502
254	673
256	275
256	315
256	340
256	374
256	463
257	519
258	331
258	488
259	322
260	394
260	438
261	394
262	407
263	270
263	442
264	394
264	477
265	318
266	568
267	423
268	420
269	280
269	701
270	282
270	306
272	394
272	489
272	675
273	405
273	481
273	529
273	645
274	322
274	470
275	350
275	522
275	621
275	634
275	695
276	631
277	304
278	701
279	401
279	423
279	463
279	566
280	290
280	426
281	288
281	304
281	695
282	288
282	410
282	432
282	529
