232 nodes, 303 edges.
0	5
0	6
0	98
0	222
1	6
1	9
2	68
2	160
2	162
2	186
2	187
3	4
3	6
3	22
3	68
3	137
3	187
4	10
4	18
4	29
4	95
4	98
5	178
6	20
6	22
6	176
6	178
6	179
6	180
6	181
6	182
7	16
7	64
7	90
7	131
7	132
7	183
8	9
8	10
8	68
8	187
9	58
9	60
9	185
9	223
9	226
10	18
10	22
10	104
10	105
10	107
10	129
10	186
10	195
10	196
10	224
11	12
11	93
11	97
11	224
13	14
13	20
13	22
13	62
13	63
13	99
13	177
14	47
14	230
15	70
15	102
15	103
15	131
15	191
15	231
16	37
16	65
16	66
16	76
16	191
16	192
17	91
17	93
17	133
17	192
17	193
18	184
18	193
18	194
19	26
19	69
19	106
19	140
19	196
19	197
20	22
20	44
20	56
20	189
20	222
21	22
21	189
22	225
22	230
23	37
23	61
23	110
23	192
24	48
24	60
24	111
24	112
24	192
25	30
25	41
25	42
25	69
25	76
25	176
25	192
26	44
26	198
27	30
27	198
28	46
28	205
29	116
29	193
29	197
29	205
30	197
30	227
31	198
31	227
32	199
32	200
33	34
33	190
33	200
34	36
34	108
35	109
35	199
36	43
36	44
36	76
37	110
37	121
38	44
38	54
38	202
39	44
39	202
40	54
40	61
40	204
40	226
41	42
42	76
42	198
43	50
43	52
43	142
43	200
43	206
44	81
44	84
44	85
44	120
44	121
44	206
44	207
44	211
45	124
45	207
45	212
45	228
46	81
46	144
46	193
46	208
46	229
47	146
47	202
47	208
47	209
47	213
48	111
48	203
48	209
49	54
51	98
51	211
52	216
53	127
53	216
54	55
54	60
54	82
54	83
54	108
54	122
54	123
54	149
54	218
54	220
55	123
55	218
55	221
56	58
56	125
57	58
58	126
58	212
58	214
59	214
60	86
60	108
60	215
60	228
61	69
61	215
61	216
61	229
67	68
68	185
69	131
69	231
71	223
72	193
73	193
74	194
75	226
77	204
78	204
79	227
80	204
87	177
88	180
89	176
89	180
92	133
94	188
96	98
99	100
101	225
107	197
110	201
111	112
113	193
114	193
115	203
117	118
117	197
119	211
128	217
129	219
130	219
134	184
135	185
136	175
136	195
137	188
138	189
138	190
139	194
140	224
141	147
141	200
142	201
143	203
145	229
146	203
146	210
147	217
148	217
150	220
151	177
152	222
153	222
154	179
155	181
156	176
156	180
157	176
157	180
158	182
159	183
160	184
161	223
163	186
164	190
165	225
166	231
167	197
168	201
169	212
170	228
171	213
172	210
173	210
174	221
175	185
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
